time_min,temp_C,OD600,YFP,strain,well,media,neg_selection,pos_selection,operator,repressor,volume_marker,date,run_number
1258.3,37.0,0.23,32.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1278.3,37.0,0.24600000000000002,36.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1298.3,37.1,0.262,43.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1318.3,37.0,0.28,39.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1338.3,37.0,0.298,29.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1358.3,37.0,0.315,40.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1378.3,37.0,0.33299999999999996,47.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1398.3,37.0,0.35100000000000003,47.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1418.3,37.0,0.369,44.0,O1_R1740_T_mCherry,F09,M9_0.5%_glucose,0_uM_beta-thujaplicin,1_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
18.3,37.1,0.036000000000000004,39.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
38.3,37.1,0.037000000000000005,36.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
58.3,37.0,0.037000000000000005,29.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
78.3,37.1,0.037000000000000005,35.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
98.3,37.1,0.037000000000000005,35.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
118.3,37.0,0.037000000000000005,32.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
138.3,37.0,0.038,36.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
158.3,37.0,0.038,26.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
178.3,37.0,0.038,33.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
198.3,37.0,0.039,32.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
218.3,37.0,0.039,32.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
238.3,37.0,0.04,31.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
258.3,37.1,0.04,34.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
278.3,37.0,0.040999999999999995,32.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
298.3,37.0,0.040999999999999995,38.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
318.3,37.0,0.042,36.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
338.3,37.0,0.042,39.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
358.3,37.0,0.043,36.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
378.3,37.0,0.043,36.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
398.3,37.1,0.044000000000000004,28.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
418.3,37.0,0.044000000000000004,35.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
438.3,37.1,0.045,37.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
458.3,37.1,0.046,33.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
478.3,37.1,0.047,31.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
498.3,37.1,0.047,35.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
518.3,37.0,0.047,42.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
538.3,37.1,0.047,41.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
558.3,37.0,0.048,32.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
578.3,37.1,0.048,33.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
598.3,37.1,0.049,34.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
618.3,37.1,0.049,39.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
638.3,37.0,0.05,36.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
658.3,37.1,0.051,33.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
678.3,37.1,0.051,35.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
698.3,37.1,0.052000000000000005,36.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
718.3,37.1,0.053,37.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
738.3,37.0,0.054000000000000006,37.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
758.3,37.0,0.055,35.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
778.3,37.0,0.055,33.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
798.3,37.1,0.055999999999999994,30.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
818.3,37.0,0.055999999999999994,33.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
838.3,37.1,0.055999999999999994,39.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
858.3,37.0,0.057,44.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
878.3,37.1,0.057,36.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
898.3,37.1,0.057,32.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
918.3,37.1,0.057999999999999996,35.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
938.3,37.0,0.059000000000000004,36.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
958.3,37.0,0.059000000000000004,35.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
978.3,37.0,0.059000000000000004,37.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
998.3,37.1,0.059000000000000004,29.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1018.3,37.1,0.06,38.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1038.3,37.0,0.062,37.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1058.3,37.0,0.062,30.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1078.3,37.0,0.064,35.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1098.3,37.1,0.065,34.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1118.3,37.0,0.066,32.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1138.3,37.1,0.067,42.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1158.3,37.1,0.066,33.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1178.3,37.1,0.068,38.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1198.3,37.0,0.07,32.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1218.3,37.0,0.07,35.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1238.3,37.1,0.071,28.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1258.3,37.0,0.07400000000000001,45.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1278.3,37.0,0.07400000000000001,42.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1298.3,37.1,0.077,36.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1318.3,37.0,0.08199999999999999,31.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1338.3,37.0,0.085,35.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1358.3,37.0,0.087,33.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1378.3,37.0,0.091,37.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1398.3,37.0,0.096,38.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1418.3,37.0,0.105,33.0,O1_R1740_T_mCherry,F10,M9_0.5%_glucose,0_uM_beta-thujaplicin,1.5_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
18.3,37.1,0.037000000000000005,33.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
38.3,37.1,0.037000000000000005,32.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
58.3,37.0,0.037000000000000005,36.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
78.3,37.1,0.037000000000000005,30.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
98.3,37.1,0.037000000000000005,36.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
118.3,37.0,0.037000000000000005,36.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
138.3,37.0,0.038,36.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
158.3,37.0,0.038,30.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
178.3,37.0,0.038,32.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
198.3,37.0,0.038,32.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
218.3,37.0,0.038,37.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
238.3,37.0,0.039,36.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
258.3,37.1,0.039,34.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
278.3,37.0,0.039,34.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
298.3,37.0,0.039,29.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
318.3,37.0,0.04,38.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
338.3,37.0,0.04,37.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
358.3,37.0,0.04,37.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
378.3,37.0,0.04,37.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
398.3,37.1,0.040999999999999995,41.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
418.3,37.0,0.040999999999999995,32.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
438.3,37.1,0.040999999999999995,38.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
458.3,37.1,0.040999999999999995,36.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
478.3,37.1,0.042,34.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
498.3,37.1,0.042,36.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
518.3,37.0,0.042,36.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
538.3,37.1,0.043,39.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
558.3,37.0,0.043,37.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
578.3,37.1,0.043,29.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
598.3,37.1,0.044000000000000004,35.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
618.3,37.1,0.044000000000000004,33.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
638.3,37.0,0.045,28.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
658.3,37.1,0.045,33.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
678.3,37.1,0.045,34.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
698.3,37.1,0.045,39.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
718.3,37.1,0.046,31.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
738.3,37.0,0.046,35.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
758.3,37.0,0.046,42.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
778.3,37.0,0.046,48.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
798.3,37.1,0.047,39.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
818.3,37.0,0.047,37.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
838.3,37.1,0.047,34.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
858.3,37.0,0.048,33.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
878.3,37.1,0.048,37.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
898.3,37.1,0.049,34.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
918.3,37.1,0.049,40.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
938.3,37.0,0.049,41.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
958.3,37.0,0.05,30.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
978.3,37.0,0.05,35.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
998.3,37.1,0.05,36.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1018.3,37.1,0.051,39.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1038.3,37.0,0.051,36.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1058.3,37.0,0.052000000000000005,44.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1078.3,37.0,0.052000000000000005,33.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1098.3,37.1,0.053,38.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1118.3,37.0,0.054000000000000006,42.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1138.3,37.1,0.055,32.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1158.3,37.1,0.055999999999999994,44.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1178.3,37.1,0.057999999999999996,43.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1198.3,37.0,0.06,45.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1218.3,37.0,0.062,40.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1238.3,37.1,0.064,38.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1258.3,37.0,0.067,29.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1278.3,37.0,0.069,31.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1298.3,37.1,0.073,31.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1318.3,37.0,0.077,33.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
1338.3,37.0,0.083,28.0,O1_R1740_T_mCherry,F11,M9_0.5%_glucose,0_uM_beta-thujaplicin,2_ugmL_tetracycline,O1,1740.0,mCherry,20200616,1
